架次,时间s,直连裕量dB,Q3-R01裕量dB,Q3-R02裕量dB,Q3-R03裕量dB
Q2-016,5791.31975892061,35.88035568526038,2.680959326661309,,
Q2-016,5792.315410613692,35.96682073552121,2.680635563863788,,
Q2-016,5793.311062306773,36.0541551774287,2.680310201362502,,
Q2-016,5794.306713999855,36.142376671886325,2.679983239518762,,
Q2-016,5795.302365692936,36.231503423472304,2.679654678695613,,
Q2-016,5796.298017386018,36.32155420298653,2.679324519257804,,
Q2-016,5797.293669079099,36.41254837117853,2.6789927615717772,,
Q2-016,5798.289320772182,36.504505903731726,2.678659406005707,,
Q2-016,5799.284972465263,36.597447417583865,2.678324452929459,,
Q2-016,5800.280624158345,36.691394198671944,2.6779879027146194,,
Q2-016,5801.276275851426,36.786368231193066,2.677649755734464,,
Q2-016,5802.271927544508,36.882392228483354,2.677310012363975,,
Q2-016,5803.267579237589,36.979489665622694,2.6769686729798394,,
Q2-016,5804.263230930671,37.07768481388263,2.6766257379604497,,
Q2-016,5805.2588826237525,37.17700277714384,2.676281207685875,,
Q2-016,5806.254534316835,37.27746953041988,2.6759350825379187,,
Q2-016,5807.250186009916,37.379111960634745,2.675587362900046,,
Q2-016,5808.245837702998,37.481957909815506,2.6752380491574286,,
Q2-016,5809.2414893960795,37.58603622087202,2.674887141696942,,
Q2-016,5810.237141089161,37.6913767861533,2.674534640907126,,
Q2-016,5811.2327927822425,37.798010598984476,2.674180547178267,,
Q2-016,5812.228444475324,37.90596980840682,2.6738248609022577,,
Q2-016,5813.224096168406,38.015287777362744,2.6734675824727674,,
Q2-016,5814.219747861487,38.12599914458906,2.6731087122850568,,
Q2-016,5815.21539955457,38.23813989050623,2.672748250736163,,
Q2-016,5816.211051247651,38.35174740741621,2.672386198224757,,
Q2-016,5817.206702940733,38.46686057435343,2.6720225551511874,,
Q2-016,5818.202354633814,38.5835198369616,2.6716573219175075,,
Q2-016,5819.198006326896,38.70176729280851,2.6712904989274193,,
Q2-016,5820.193658019977,38.82164678258876,2.6709220865863585,,
Q2-016,5821.189309713059,38.94320398770856,2.6705520853013525,,
Q2-016,5822.18496140614,39.06648653479667,2.6701804954811763,,
Q2-016,5823.180613099223,39.191544107739475,2.6698073175362538,,
Q2-016,5824.176264792304,39.31842856789943,2.669432551878657,,
Q2-016,5825.171916485386,39.447194083246416,2.6690561989221635,,
Q2-016,5826.167568178467,39.577897267204406,2.6686782590822133,,
Q2-016,5827.163219871549,39.71059732810616,2.6682987327758667,,
Q2-016,5828.15887156463,39.8453562302424,2.667917620421946,,
Q2-016,5829.154523257712,39.982238867602405,2.6675349224408222,,
Q2-016,5830.150174950793,40.121313251525294,2.6671506392546007,,
Q2-016,5831.145826643876,40.262650713620374,2.6667647712870632,,
Q2-016,5832.141478336957,40.40632612547144,2.6663773189635833,,
Q2-016,5833.137130030039,40.55241813682102,2.6659882827112398,,
Q2-016,5834.13278172312,40.70100943412899,2.66559766295876,,
Q2-016,5835.128433416202,40.852187021635615,2.6652054601365194,,
Q2-016,5836.124085109283,41.006042527320176,2.6648116746765425,,
Q2-016,5837.119736802365,41.162672536449506,2.66441630701253,,
Q2-016,5838.1153884954465,41.32217895575681,2.6640193575798037,,
Q2-016,5839.111040188529,41.48466941168955,2.6636208268153467,,
Q2-016,5840.1066918816105,41.650257686622965,2.6632207151577916,,
Q2-016,5841.102343574692,41.81906419746974,2.6628190230474047,,
Q2-016,5842.0979952677735,41.99121652172508,2.662415750926101,,
Q2-016,5843.093646960855,42.16684997670549,2.6620108992374583,,
Q2-016,5844.089298653937,42.34610825856906,2.661604468426674,,
Q2-016,5845.084950347018,42.52914414867679,2.661196458940566,,
Q2-016,5846.0806020401,42.716120295995196,2.6607868712276286,,
Q2-016,5847.076253733181,42.907210085579294,2.6603757057379624,,
Q2-016,5848.071905426264,43.102598604757674,2.6599629629233306,,
Q2-016,5849.067557119345,43.30248372051176,2.659548643237102,,
Q2-016,5850.063208812427,43.50707728377117,2.6591327471342794,,
Q2-016,5851.058860505508,43.7166064789956,2.658715275071515,,
Q2-016,5852.05451219859,43.931315340601046,2.6582962275070656,,
Q2-016,5853.050163891671,44.151466461608635,2.657875604900809,,
Q2-016,5854.045815584753,44.377342924518956,2.6574534077143,,
Q2-016,5855.041467277834,44.60925049002249,2.657029636410641,,
Q2-016,5856.037118970917,44.84752008599892,2.656604291454599,,
Q2-016,5857.032770663998,45.092510647640864,2.6561773733125733,,
Q2-016,5858.02842235708,45.34461236987606,2.655748882452528,,
Q2-016,5859.024074050161,45.60425044605961,2.655318819344103,,
Q2-016,5860.019725743243,45.87188938287913,2.6548871844585022,,
Q2-016,5861.015377436324,46.148038001438096,2.6544539782685774,,
Q2-016,5862.011029129406,46.433255259774825,2.6540192012487864,,
Q2-016,5863.006680822487,46.728157064238744,2.6535828538751645,,
Q2-016,5864.002332515569,47.03342427836034,2.653144936625395,,
Q2-016,5864.997984208651,47.34981219108573,2.6527054499787397,,
Q2-016,5865.993635901733,47.67816177559021,2.652264394416079,,
Q2-016,5866.989287594814,48.01941316105267,2.651821770419886,,
Q2-016,5867.984939287896,48.37462186077629,2.6513775784742535,,
Q2-016,5868.9805909809775,48.744978462385106,2.650931819064837,,
Q2-016,5869.976242674059,49.13183270606045,2.6504844926789275,,
Q2-016,5870.9718943671405,49.53672317925276,2.650035599805392,,
Q2-016,5871.967546060222,49.96141427724281,2.6495851409346756,,
Q2-016,5872.9631977533045,50.40794267323332,2.6491331165588576,,
Q2-016,5873.958849446386,50.87867639403427,2.6486795271715664,,
Q2-016,5874.9545011394675,51.37639084122789,2.648224373268036,,
Q2-016,5875.950152832549,51.904367947532236,2.647767655345092,,
Q2-016,5876.945804525631,52.46652746782996,2.6473093739011233,,
Q2-016,5877.941456218712,53.06760377339441,2.646849529436139,,
Q2-016,5878.937107911794,53.71338849288742,2.6463881224516967,,
Q2-016,5879.932759604875,54.41107081522921,2.6459251534509463,,
Q2-016,5880.928411297957,55.169726786506004,2.6454606229386144,,
Q2-016,5881.924062991039,56.001043459003526,2.6449945314209913,,
Q2-016,5882.919714684121,56.92042766410269,2.644526879405973,,
Q2-016,5883.915366377202,57.94877400995048,2.64405766740299,,
Q2-016,5884.911018070284,59.11542670786798,2.6435868959230504,,
Q2-016,5885.906669763365,60.46345583427578,2.6431145654787542,,
Q2-016,5886.902321456447,62.05982743719788,2.6426406765842643,,
Q2-016,5887.897973149528,64.01718286276429,2.6421652297552782,,
Q2-016,5888.89362484261,66.54797704462251,2.6416882255090997,,
Q2-016,5889.889276535692,70.13419742282318,2.6412096643645384,,
Q2-016,5890.884928228774,76.35089792464359,2.6407295468420386,,
Q2-016,5891.880579921855,103.15877144275181,2.6402478734635224,,
Q2-016,5892.876231614937,75.5917377813643,2.6397646447525176,,
Q2-016,5893.871883308018,69.7547984911484,2.639279861234087,,
Q2-016,5894.8675350011,66.29506676370902,2.6387935234348703,,-9.418575405690348
Q2-016,5895.863186694181,63.827506015123234,2.6383056318830285,,-9.418666742023206
Q2-016,5896.858838387263,61.90808812990981,2.637816187108271,,-9.418759077900262
Q2-016,5897.854490080345,60.337007394173234,2.637325189641871,,-9.418852413257724
Q2-016,5898.850141773427,59.00704283848317,2.6368326400166495,,-9.418946748031118
Q2-016,5899.845793466508,57.85393841264488,-7.363661461233065,,-9.419042082155258
Q2-016,5900.84144515959,56.836129531145204,-7.364157113571366,,-9.41913841556429
Q2-016,5901.8370968526715,55.92517525248826,-7.3646543164608005,,-9.419235748191682
Q2-014,1912.048,55.92517525248826,,-5.4084350643972385,
Q2-014,1913.0332911449614,57.31428015587154,,-5.407494098927856,
Q2-014,1914.0185822899227,58.96863224174071,,-5.4065584879792965,
Q2-014,1915.003873434884,61.014014955283564,,-5.40562823505671,
Q2-014,1915.9891645798457,63.69441969361797,,-5.404703343646943,
Q2-014,1916.974455724807,67.59131217086014,,-5.403783817218482,
